"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"9","GTDPRO","Klaus Bachler","46","1:16.280","1:45:07.007","Finish","Track","22.998","34.807","18.475"
"3","GTDPRO","Jordan Taylor","58","1:16.038","1:45:15.254","Finish","Track","22.558","35.102","18.378"
"60","GTP","Tom Blomqvist","53","1:07.094","1:45:16.714","Finish","Track","20.031","30.988","16.075"
"24","GTP","Augusto Farfus","50","1:08.766","1:45:22.329","Finish","Track","20.352","31.708","16.706"
"23","GTDPRO","Alex Riberas","50","1:16.064","1:45:25.672","Finish","Track","22.644","35.056","18.364"
"6","GTP","Mathieu Jaminet","51","1:07.996","1:45:38.635","Finish","Track","19.992","30.857","17.147"
"7","GTP","Felipe Nasr","53","1:18.926","1:45:41.629","Finish","Pit","19.874","31.077","27.975"
"10","GTP","Ricky Taylor","57","1:06.200","1:45:41.685","Finish","Track","19.301","30.901","15.998"
"79","GTDPRO","Jules Gounon","49","1:31.996","1:45:48.901","Finish","Pit","22.632","36.097","33.267"
"01","GTP","Sebastien Bourdais","52","1:06.776","1:45:55.185","Finish","Track","19.742","30.890","16.144"
"31","GTP","Pipo Derani","55","1:07.106","1:46:00.889","Finish","Track","19.981","30.938","16.187"
